approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,pysnooper,2,10,sequential,B,0,0,1,1,2,2,1.1882286071777344,372.6213436126709,76.73420715332031,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,B,0,0,1,10,11,11,1.9123246669769287,368.9437131881714,78.45315861701965,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,F,5,5,1,10,10,11,1.2639868259429932,341.12218379974365,93.31123518943787,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,F,10,10,1,10,20,11,4.0497846603393555,373.234091758728,93.89318823814392,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,F,30,30,1,10,60,11,2.5156490802764893,339.1263053417206,78.05741214752197,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,F,50,50,1,10,100,11,2.3966779708862305,384.48148822784424,71.04247617721558,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,V,5,5,1,10,11,10,1.14009428024292,315.2633593082428,71.79794144630432,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,V,10,10,1,10,11,20,1.3287737369537354,360.84040999412537,70.07351207733154,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,V,30,30,1,10,11,60,1.3486714363098145,357.5554847717285,67.91311860084534,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,V,50,50,1,10,11,100,1.1362435817718506,417.65055894851685,69.21722912788391,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,C,5,5,0,0,10,10,1.3431117534637451,257.9205389022827,71.98261332511902,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,C,10,10,0,0,20,20,1.5731077194213867,265.8511233329773,70.16165280342102,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,C,30,30,0,0,60,60,1.121058702468872,351.1234619617462,79.75165033340454,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,2,10,sequential,C,50,50,0,0,100,100,1.0637927055358887,432.0461575984955,67.64777159690857,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,pysnooper,3,10,sequential,B,0,0,1,1,2,2,1.1315429210662842,243.44802474975586,45.823217153549194,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,3,10,sequential,B,0,0,1,10,11,11,1.0982837677001953,135.43731379508972,58.380040407180786,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,F,5,5,1,10,10,11,1.2846534252166748,120.11095833778381,73.83987879753113,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,F,10,10,1,10,20,11,1.325444221496582,140.86732745170593,44.89787554740906,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,F,30,30,1,10,60,11,1.1339764595031738,204.8741512298584,50.428388833999634,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,pysnooper,3,10,sequential,F,50,50,1,10,100,11,1.316894292831421,205.07788467407227,51.67449355125427,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,pysnooper,3,10,sequential,V,5,5,1,10,11,10,1.120840072631836,132.3816521167755,69.16182565689087,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,V,10,10,1,10,11,20,1.1433048248291016,137.3437614440918,55.211193323135376,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,V,30,30,1,10,11,60,1.18223237991333,163.97459077835083,55.716254234313965,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,V,50,50,1,10,11,100,1.4058794975280762,157.7424201965332,59.09908199310303,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,C,5,5,0,0,10,10,1.4478554725646973,133.52972102165222,61.59916114807129,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,pysnooper,3,10,sequential,C,10,10,0,0,20,20,1.3215923309326172,203.70793747901917,61.563432455062866,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,C,30,30,0,0,60,60,1.3713037967681885,279.37341594696045,45.31420540809631,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,pysnooper,3,10,sequential,C,50,50,0,0,100,100,1.1342439651489258,310.6828820705414,51.79555821418762,1.0,1.0,1.0,1.0,1.0,1,4
