approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,calculator,1,10,sequential,B,0,0,1,1,2,2,1.3428232669830322,383.78104424476624,338.6494288444519,0.09090909090909091,0.0,0.0,0.0,0.5,47,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,1.1618926525115967,259.5437581539154,82.40462636947632,0.09090909090909091,0.0,0.0,0.0,0.5,18,10
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,1.0129497051239014,453.9674928188324,322.7199475765228,0.09090909090909091,0.0,0.0,0.0,0.5,25,10
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,1.0578439235687256,363.2579391002655,335.7046377658844,0.09090909090909091,0.0,0.0,0.0,0.5,22,10
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,1.0084426403045654,442.92968559265137,600.2312684059143,0.09090909090909091,0.0,0.0,0.0,0.5,28,10
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,0.897362232208252,377.08859395980835,582.9812512397766,0.09090909090909091,0.0,0.0,0.0,0.5,26,10
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,1.0632736682891846,441.6672399044037,74.84384298324585,0.09090909090909091,0.0,0.0,0.0,0.5,20,10
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,0.9981305599212646,449.2917401790619,82.86672258377075,0.09090909090909091,0.0,0.0,0.0,0.5,18,10
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,0.9315822124481201,951.3696391582489,84.6728184223175,0.09090909090909091,0.0,0.0,0.0,0.5,18,10
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,0.9335107803344727,1456.5009200572968,80.93823909759521,0.09090909090909091,0.0,0.0,0.0,0.5,18,10
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,1.0333302021026611,532.065699338913,101.18543338775635,0.09090909090909091,0.0,0.0,0.0,0.5,19,10
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,1.1323707103729248,820.8846616744995,336.49085879325867,0.09090909090909091,0.0,0.0,0.0,0.5,21,10
