approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,middle,2,10,sequential,B,0,0,1,10,11,11,0.8356232643127441,138.45905375480652,42.785290479660034,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,2
PyGenProg,middle,2,10,sequential,F,5,5,1,10,10,11,0.9091362953186035,160.23747158050537,67.10300159454346,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,F,10,10,1,10,20,11,0.9504621028900146,259.95666575431824,43.948121786117554,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,2,5
PyGenProg,middle,2,10,sequential,F,30,30,1,10,60,11,0.9027235507965088,159.1303253173828,44.67038679122925,1.0,1.0,1.0,1.0,1.0,1,3
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,0.7826950550079346,206.9069151878357,49.27791953086853,1.0,1.0,1.0,1.0,1.0,2,7
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,0.9776730537414551,146.14826560020447,41.4962432384491,1.0,1.0,1.0,1.0,1.0,1,3
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,0.8743367195129395,134.08835864067078,44.722482442855835,1.0,1.0,1.0,1.0,1.0,1,3
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,0.9888579845428467,168.1622030735016,66.23207592964172,1.0,1.0,1.0,1.0,1.0,1,3
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,0.9625897407531738,489.9297502040863,43.657702922821045,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,34,10
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,0.993457555770874,290.6765305995941,50.57521104812622,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,40,10
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,0.9252572059631348,249.06424641609192,39.547571659088135,1.0,1.0,1.0,1.0,1.0,1,8
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,0.8530755043029785,424.7607161998749,50.09598469734192,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,42,10
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,0.9826314449310303,485.4057705402374,53.00748252868652,1.0,1.0,1.0,1.0,1.0,52,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,1,2,2,1.100389003753662,256.9968650341034,333.44605708122253,0.09090909090909091,0.0,0.0,0.0,0.5,31,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,1.2556920051574707,505.3584694862366,314.3750092983246,0.09090909090909091,0.0,0.0,0.0,0.5,28,10
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,1.1235311031341553,405.883229970932,831.668374300003,0.09090909090909091,0.0,0.0,0.0,0.5,25,10
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,0.9962401390075684,350.03914070129395,320.0862193107605,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,1.0120959281921387,452.2780907154083,591.8639898300171,0.09090909090909091,0.0,0.0,0.0,0.5,29,10
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,1.0269293785095215,427.7509639263153,329.69348216056824,0.09090909090909091,0.0,0.0,0.0,0.5,20,10
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,0.9740593433380127,620.5509798526764,638.9937655925751,0.09090909090909091,0.0,0.0,0.0,0.5,26,10
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,0.8713610172271729,724.2735838890076,73.2932243347168,0.09090909090909091,0.0,0.0,0.0,0.5,27,10
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,0.9320971965789795,1185.1138808727264,329.97365498542786,0.09090909090909091,0.0,0.0,0.0,0.5,31,10
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,0.87738037109375,2208.4241721630096,89.34939479827881,0.09090909090909091,0.0,0.0,0.0,0.5,31,10
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,0.9314603805541992,451.62256264686584,620.279997587204,0.09090909090909091,0.0,0.0,0.0,0.5,22,10
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,1.0439770221710205,832.7309892177582,325.805144071579,0.09090909090909091,0.0,0.0,0.0,0.5,30,10
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,0.9882891178131104,1776.9034645557404,594.639815568924,0.09090909090909091,0.0,0.0,0.0,0.5,25,10
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,1.0034639835357666,3450.3681621551514,821.1270477771759,0.09090909090909091,0.0,0.0,0.0,0.5,26,10
PyGenProg,expression,1,10,sequential,B,0,0,1,1,2,2,1.0235352516174316,230.30389618873596,44.84889364242554,0.7090909090909091,1.0,0.68,0.8095238095238095,0.84,1,8
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,0.8279352188110352,249.78448009490967,56.107720136642456,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,2,9
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,0.9067096710205078,752.8555035591125,46.782301902770996,0.8181818181818182,1.0,0.8,0.888888888888889,0.9,1,10
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,1.1414902210235596,395.5950696468353,41.22057104110718,0.8181818181818182,1.0,0.8,0.888888888888889,0.9,1,4
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,1.6314105987548828,755.4078440666199,52.49739456176758,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,0.8654530048370361,394.7331745624542,50.389357805252075,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,2,4
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,0.9291610717773438,247.2551975250244,43.473289012908936,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,2,10
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,0.8996672630310059,266.11058163642883,40.949432373046875,0.7090909090909091,1.0,0.68,0.8095238095238095,0.84,1,10
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,0.9120123386383057,302.06675839424133,40.58253002166748,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,2,10
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,0.8197472095489502,330.82170152664185,39.994789361953735,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,1,10
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,1.0668761730194092,545.8007729053497,45.7452974319458,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,1.0669348239898682,2770.9871323108673,1465.854926109314,0.8181818181818182,1.0,0.8,0.888888888888889,0.9,75,10
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,0.8935508728027344,2585.439310312271,50.71604537963867,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,1.1531105041503906,4362.772962808609,42.185192346572876,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,3,10
PyGenProg,markup,1,10,sequential,B,0,0,1,1,2,2,2.534179210662842,174.86930751800537,39.72360157966614,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,1,2
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,2.243464469909668,176.11413526535034,50.70286202430725,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,3,3
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,2.2791025638580322,194.92838525772095,47.068180322647095,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,7
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,2.386437177658081,190.9903678894043,38.5109384059906,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,7
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,2.1737356185913086,220.50034427642822,92.38177299499512,0.4,1.0,0.34,0.5074626865671642,0.67,35,10
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.1407508850097656,165.99308729171753,55.15416145324707,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,5
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,2.207150936126709,255.23338794708252,38.86866354942322,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,9,10
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,2.190053939819336,257.7132217884064,36.090832233428955,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,6,10
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,2.127981662750244,337.52163910865784,37.932538986206055,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,2,10
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,2.5271222591400146,348.32044291496277,38.01916718482971,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,1,10
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,2.198694944381714,341.9868953227997,122.87541174888611,0.36727272727272725,0.4857142857142857,0.34,0.4,0.49,75,10
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,2.221681594848633,232.76616287231445,36.89885926246643,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,1,10
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,2.1121230125427246,256.58530712127686,42.95292806625366,0.4,1.0,0.34,0.5074626865671642,0.67,1,10
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,2.1973817348480225,295.53330302238464,39.507243394851685,0.4,1.0,0.34,0.5074626865671642,0.67,2,10
PyGenProg,markup,2,10,sequential,B,0,0,1,1,2,2,2.261821746826172,215.95506620407104,98.87457609176636,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,12,10
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,2.4525563716888428,236.79430747032166,66.2809705734253,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,17,10
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,2.1006033420562744,220.4652602672577,44.57638216018677,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,10
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,2.034799575805664,164.26112461090088,46.71845006942749,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,5
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,2.0639455318450928,162.46741580963135,38.64618372917175,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,2
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,2.0874977111816406,143.14723825454712,38.92474126815796,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,3
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,2.1023643016815186,301.54212522506714,71.92234921455383,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,24,10
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,2.1623432636260986,280.78089118003845,70.99450373649597,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,24,10
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,2.21059250831604,293.9282064437866,44.959391593933105,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,14,10
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,2.2174155712127686,327.4561927318573,44.11808252334595,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,9,10
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,2.0344414710998535,230.28850603103638,41.99723219871521,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,10
PyGenProg,markup,2,10,sequential,C,10,10,0,0,20,20,2.1214985847473145,263.1255352497101,65.71428203582764,0.5218181818181818,0.6578947368421053,0.5,0.5681818181818182,0.62,21,10
PyGenProg,markup,2,10,sequential,C,30,30,0,0,60,60,2.1614084243774414,252.3236265182495,35.97572469711304,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,3,10
PyGenProg,markup,2,10,sequential,C,50,50,0,0,100,100,2.1269261837005615,290.1576223373413,37.05400586128235,0.7272727272727273,1.0,0.7,0.8235294117647058,0.85,1,10
