approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,middle,1,10,sequential,B,0,0,1,1,2,2,1.2774622440338135,112.61849689483643,44.51053237915039,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,1
PyGenProg,middle,1,10,sequential,B,0,0,1,10,11,11,0.7678213119506836,206.06173300743103,45.44940710067749,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,5
PyGenProg,middle,1,10,sequential,F,5,5,1,10,10,11,0.8217687606811523,178.3076775074005,45.215327739715576,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,5
PyGenProg,middle,1,10,sequential,F,10,10,1,10,20,11,0.8360607624053955,324.16780948638916,46.781304597854614,1.0,1.0,1.0,1.0,1.0,1,6
PyGenProg,middle,1,10,sequential,F,30,30,1,10,60,11,0.8160371780395508,143.9492781162262,45.9848735332489,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,2
PyGenProg,middle,1,10,sequential,F,50,50,1,10,100,11,0.7868330478668213,138.93860363960266,46.295321226119995,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,1,10,sequential,V,5,5,1,10,11,10,0.7762966156005859,250.68576049804688,56.939432859420776,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,17,10
PyGenProg,middle,1,10,sequential,V,10,10,1,10,11,20,0.9660944938659668,254.9788167476654,56.94677662849426,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,17,10
PyGenProg,middle,1,10,sequential,V,30,30,1,10,11,60,0.7604789733886719,453.8919870853424,76.33810663223267,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,11,10
PyGenProg,middle,1,10,sequential,V,50,50,1,10,11,100,0.9202682971954346,598.7158138751984,62.472612380981445,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,23,10
PyGenProg,middle,1,10,sequential,C,5,5,0,0,10,10,0.8340234756469727,314.77267384529114,55.419490814208984,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,42,10
PyGenProg,middle,1,10,sequential,C,10,10,0,0,20,20,0.7893726825714111,264.57329177856445,49.46067190170288,1.0,1.0,1.0,1.0,1.0,1,9
PyGenProg,middle,1,10,sequential,C,30,30,0,0,60,60,0.832648754119873,463.03567004203796,57.510541915893555,1.0,1.0,1.0,1.0,1.0,20,10
PyGenProg,middle,1,10,sequential,C,50,50,0,0,100,100,0.7585151195526123,159.23580718040466,44.52363729476929,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,B,0,0,1,1,2,2,0.9779326915740967,200.87088775634766,37.73519730567932,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,5
PyGenProg,middle,2,10,sequential,B,0,0,1,10,11,11,0.7519967555999756,133.93792343139648,35.93120360374451,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,F,5,5,1,10,10,11,0.9477682113647461,113.61617827415466,35.66782999038696,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,F,10,10,1,10,20,11,0.8077380657196045,121.19994139671326,43.117886543273926,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,1
PyGenProg,middle,2,10,sequential,F,30,30,1,10,60,11,0.8379859924316406,163.80765080451965,36.10001015663147,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,0.784909725189209,123.67238092422485,36.52812623977661,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,0.7693521976470947,133.91218304634094,38.88663911819458,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,0.7832701206207275,122.73375749588013,38.538267850875854,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,0.8221447467803955,148.45808625221252,37.2952356338501,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,0.7893187999725342,137.57152652740479,35.47619009017944,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,0.8140432834625244,134.95407557487488,36.804757595062256,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,0.8362941741943359,198.10491633415222,36.425392627716064,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,0.7772433757781982,250.18102478981018,39.40186333656311,1.0,1.0,1.0,1.0,1.0,1,10
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,0.8190286159515381,132.82332277297974,36.26757574081421,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,calculator,1,10,sequential,B,0,0,1,1,2,2,1.0014643669128418,246.5280613899231,584.3713171482086,0.09090909090909091,0.0,0.0,0.0,0.5,29,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,0.8699305057525635,321.34760451316833,550.4822461605072,0.09090909090909091,0.0,0.0,0.0,0.5,20,10
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,0.8121190071105957,389.25310611724854,321.8514199256897,0.09090909090909091,0.0,0.0,0.0,0.5,21,10
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,0.8506937026977539,448.60461258888245,584.5866456031799,0.09090909090909091,0.0,0.0,0.0,0.5,27,10
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,0.9046199321746826,452.7017228603363,583.5631458759308,0.09090909090909091,0.0,0.0,0.0,0.5,27,10
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,0.8638334274291992,353.48049545288086,319.76445293426514,0.09090909090909091,0.0,0.0,0.0,0.5,27,10
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,0.8847212791442871,557.1996376514435,70.60014343261719,0.09090909090909091,0.0,0.0,0.0,0.5,38,10
