approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,middle,1,10,sequential,B,0,0,1,1,2,2,0.895258903503418,227.0199670791626,83.37417149543762,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,8,10
PyGenProg,middle,1,10,sequential,B,0,0,1,10,11,11,0.8772532939910889,319.03093576431274,254.86334705352783,0.09090909090909091,0.0,0.0,0.0,0.5,30,10
PyGenProg,middle,1,10,sequential,F,5,5,1,10,10,11,0.7698419094085693,169.14469003677368,60.01355051994324,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,2
PyGenProg,middle,1,10,sequential,F,10,10,1,10,20,11,0.7689399719238281,170.41642689704895,58.5933403968811,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,2
PyGenProg,middle,1,10,sequential,F,30,30,1,10,60,11,0.7442479133605957,194.5479531288147,51.95059585571289,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,2
PyGenProg,middle,1,10,sequential,F,50,50,1,10,100,11,0.8340246677398682,187.73087692260742,50.59653425216675,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,2
PyGenProg,middle,1,10,sequential,V,5,5,1,10,11,10,0.7729506492614746,221.7159309387207,63.99924373626709,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,2,10
PyGenProg,middle,1,10,sequential,V,10,10,1,10,11,20,0.7738587856292725,333.03729581832886,49.4274525642395,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,12,10
PyGenProg,middle,1,10,sequential,V,30,30,1,10,11,60,0.7596094608306885,333.7621958255768,227.47013568878174,0.09090909090909091,0.0,0.0,0.0,0.5,16,10
PyGenProg,middle,1,10,sequential,V,50,50,1,10,11,100,0.7348508834838867,590.6798024177551,60.4607789516449,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,15,10
