approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,pysnooper,2,10,sequential,B,0,0,1,1,2,2,1.2968852519989014,256.8650150299072,44.1398389339447,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,B,0,0,1,10,11,11,1.2033793926239014,267.6641788482666,42.55124354362488,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,F,5,5,1,10,10,11,1.2765607833862305,311.04327154159546,46.45702624320984,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,F,10,10,1,10,20,11,1.1978991031646729,271.83853697776794,58.195642948150635,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,F,30,30,1,10,60,11,1.222020149230957,301.71854758262634,44.66706085205078,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,F,50,50,1,10,100,11,1.1325314044952393,295.9731225967407,45.25485610961914,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,V,5,5,1,10,11,10,2.1218743324279785,295.78235054016113,44.276928663253784,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,V,10,10,1,10,11,20,1.3125858306884766,306.9814534187317,43.732287645339966,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,V,30,30,1,10,11,60,1.1735918521881104,362.06780672073364,42.41161227226257,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,V,50,50,1,10,11,100,1.2384741306304932,446.34795594215393,50.92330765724182,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,C,5,5,0,0,10,10,1.3158724308013916,278.43172001838684,44.56847167015076,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,C,10,10,0,0,20,20,1.1903228759765625,282.8109428882599,58.01497411727905,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,C,30,30,0,0,60,60,1.4939429759979248,381.2598502635956,42.86159539222717,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,2,10,sequential,C,50,50,0,0,100,100,1.2214851379394531,451.8117287158966,45.33830451965332,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,3,10,sequential,B,0,0,1,1,2,2,1.1556341648101807,248.62531089782715,47.02050518989563,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,3,10,sequential,B,0,0,1,10,11,11,1.4178273677825928,131.3806347846985,47.094706296920776,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,F,5,5,1,10,10,11,1.1563482284545898,134.95667481422424,49.047674894332886,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,F,10,10,1,10,20,11,1.3318290710449219,162.41669416427612,48.96740746498108,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,F,30,30,1,10,60,11,1.233705759048462,284.62335085868835,46.830299377441406,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,3,10,sequential,F,50,50,1,10,100,11,1.3362202644348145,287.13112211227417,48.49139714241028,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,3,10,sequential,V,5,5,1,10,11,10,1.2034714221954346,153.01760840415955,59.12260341644287,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,V,10,10,1,10,11,20,1.1210763454437256,142.7799038887024,47.807979583740234,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,V,30,30,1,10,11,60,1.3831145763397217,266.4273281097412,49.079334020614624,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,V,50,50,1,10,11,100,1.0870628356933594,153.14716720581055,48.450849771499634,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,C,5,5,0,0,10,10,1.2335593700408936,135.59416389465332,69.49223637580872,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,C,10,10,0,0,20,20,1.2532734870910645,168.2299575805664,47.23175930976868,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,pysnooper,3,10,sequential,C,30,30,0,0,60,60,1.099055290222168,399.2176160812378,46.683467626571655,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,pysnooper,3,10,sequential,C,50,50,0,0,100,100,1.2510101795196533,493.5495660305023,68.49075198173523,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
