approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,middle,1,10,sequential,C,10,10,0,0,20,20,2.1111490726470947,712.1216714382172,219.35190868377686,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,25
PyGenProg,middle,1,10,sequential,C,30,30,0,0,60,60,1.4578361511230469,652.7520084381104,279.8246874809265,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,middle,1,10,sequential,C,50,50,0,0,100,100,1.2738628387451172,743.3745064735413,156.87389659881592,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,middle,2,1,sequential,B,0,0,1,10,11,11,1.358534812927246,217.94586610794067,74.89171361923218,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,middle,2,1,sequential,F,5,5,1,10,10,11,1.1196556091308594,220.0979380607605,94.26391243934631,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,10
PyGenProg,middle,2,1,sequential,F,10,10,1,10,20,11,1.3685038089752197,205.08672881126404,89.12846541404724,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,10
PyGenProg,middle,2,1,sequential,F,30,30,1,10,60,11,1.192039966583252,228.62028336524963,101.19670915603638,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,10
PyGenProg,middle,2,1,sequential,F,50,50,1,10,100,11,1.5235581398010254,232.1574981212616,107.24565196037292,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,10
PyGenProg,middle,2,1,sequential,V,5,5,1,10,11,10,1.5045042037963867,195.42101001739502,88.16603422164917,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,V,10,10,1,10,11,20,1.5356054306030273,196.5532648563385,87.26260161399841,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,V,30,30,1,10,11,60,1.6452956199645996,201.45280241966248,90.13194632530212,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,V,50,50,1,10,11,100,1.4788768291473389,211.9354748725891,94.14324474334717,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,C,5,5,0,0,10,10,1.8302552700042725,245.66299080848694,72.81050825119019,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,1
PyGenProg,middle,2,1,sequential,C,10,10,0,0,20,20,1.9539144039154053,205.741206407547,105.68371391296387,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,middle,2,1,sequential,C,30,30,0,0,60,60,2.2054543495178223,331.64996218681335,74.8593201637268,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,1
PyGenProg,middle,2,1,sequential,C,50,50,0,0,100,100,2.129796028137207,298.95831418037415,71.83409404754639,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,1
PyGenProg,middle,2,10,sequential,B,0,0,1,10,11,11,1.519937515258789,312.42420768737793,118.13072538375854,1.0,1.0,1.0,1.0,1.0,13
PyGenProg,middle,2,10,sequential,F,5,5,1,10,10,11,1.4780209064483643,259.24465346336365,116.68586349487305,0.09090909090909091,0.0,0.0,0.0,0.5,11
PyGenProg,middle,2,10,sequential,F,10,10,1,10,20,11,1.6098551750183105,241.74076223373413,90.57760763168335,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,6
PyGenProg,middle,2,10,sequential,F,30,30,1,10,60,11,2.0399653911590576,263.7267475128174,113.16812205314636,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,8
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,2.448577880859375,262.92617559432983,92.21048021316528,1.0,1.0,1.0,1.0,1.0,6
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,1.4484331607818604,279.51754426956177,89.26531982421875,1.0,1.0,1.0,1.0,1.0,6
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,2.2154407501220703,354.8455581665039,88.09955310821533,1.0,1.0,1.0,1.0,1.0,6
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,1.508850336074829,294.98795461654663,93.41244983673096,1.0,1.0,1.0,1.0,1.0,6
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,1.9233787059783936,399.7411756515503,106.11379098892212,1.0,1.0,1.0,1.0,1.0,6
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,1.5469369888305664,566.9160647392273,107.65191960334778,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,20
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,1.6543211936950684,485.5793421268463,85.15624690055847,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,9
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,1.8022491931915283,425.98091197013855,83.66697549819946,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,6
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,2.2823197841644287,634.8059878349304,85.64472031593323,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,6
PyGenProg,calculator,1,1,sequential,B,0,0,1,10,11,11,1.562340259552002,365.92886424064636,317.810506105423,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,calculator,1,1,sequential,F,5,5,1,10,10,11,1.9745821952819824,310.8059570789337,320.18222999572754,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,calculator,1,1,sequential,F,10,10,1,10,20,11,1.2164864540100098,252.7476511001587,71.23284649848938,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,1,sequential,F,30,30,1,10,60,11,1.4243896007537842,264.28268551826477,68.72972297668457,0.09090909090909091,0.0,0.0,0.0,0.5,20
