approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,middle,1,10,sequential,B,0,0,1,1,2,2,1.9706330299377441,420.9374279975891,52.26198148727417,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,5,10
PyGenProg,middle,1,10,sequential,B,0,0,1,10,11,11,0.9902377128601074,172.32457971572876,73.3140697479248,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,F,5,5,1,10,10,11,1.006279468536377,179.00629663467407,49.53591728210449,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,F,10,10,1,10,20,11,0.863173246383667,187.62500429153442,53.114946365356445,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,F,30,30,1,10,60,11,1.0211949348449707,176.4872386455536,46.493295669555664,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,F,50,50,1,10,100,11,0.9326889514923096,187.1104154586792,55.10376501083374,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,V,5,5,1,10,11,10,0.9394068717956543,172.56452775001526,61.20189690589905,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,V,10,10,1,10,11,20,1.116166353225708,182.6060049533844,50.38771080970764,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,V,30,30,1,10,11,60,0.9482359886169434,182.6143958568573,44.46140241622925,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,V,50,50,1,10,11,100,0.8505859375,200.20908284187317,47.812498807907104,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,C,5,5,0,0,10,10,0.8412067890167236,189.4465868473053,46.21432185173035,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,C,10,10,0,0,20,20,0.7464737892150879,167.60284209251404,44.788480043411255,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,C,30,30,0,0,60,60,0.7879409790039062,196.28077006340027,49.648712396621704,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,1,10,sequential,C,50,50,0,0,100,100,0.7395846843719482,220.92467188835144,45.67081165313721,1.0,1.0,1.0,1.0,1.0,1,2
