approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,middle,2,1,sequential,C,30,30,0,0,60,60,1.4392664432525635,213.46145057678223,68.80040884017944,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,middle,2,1,sequential,C,50,50,0,0,100,100,1.9418601989746094,222.11368060112,92.43779516220093,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,middle,2,10,sequential,B,0,0,1,10,11,11,1.4848308563232422,329.7214994430542,66.19110035896301,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,2,10,sequential,F,5,5,1,10,10,11,1.4589204788208008,262.2670214176178,83.593425989151,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,middle,2,10,sequential,F,10,10,1,10,20,11,1.6314587593078613,335.76208329200745,92.90255522727966,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,middle,2,10,sequential,F,30,30,1,10,60,11,1.58351731300354,290.04314494132996,100.38235354423523,1.0,1.0,1.0,1.0,1.0,9
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,1.7201743125915527,227.06540632247925,94.8569667339325,1.0,1.0,1.0,1.0,1.0,8
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,1.4010522365570068,240.56525683403015,118.63737916946411,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,11
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,1.5790607929229736,279.2230944633484,124.5662453174591,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,11
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,1.3489634990692139,270.6515657901764,120.85509991645813,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,11
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,1.58345365524292,351.05872440338135,124.06294250488281,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,11
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,1.7997751235961914,283.0257725715637,75.42721223831177,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,1.7315940856933594,469.0944046974182,83.23339009284973,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,1.711334228515625,408.80829095840454,82.78908634185791,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,3
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,2.0882248878479004,545.2878012657166,121.68606281280518,0.09090909090909091,0.0,0.0,0.0,0.5,12
PyGenProg,calculator,1,1,sequential,B,0,0,1,10,11,11,2.0726795196533203,325.59158086776733,360.5840804576874,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,calculator,1,1,sequential,F,5,5,1,10,10,11,1.741650104522705,299.98224449157715,391.6918315887451,0.09090909090909091,0.0,0.0,0.0,0.5,19
