approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,middle,1,10,sequential,C,50,50,0,0,100,100,3.6301217079162598,642.8410942554474,71.15449070930481,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,B,0,0,1,1,2,2,1.2708992958068848,300.0891766548157,65.17659568786621,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,middle,2,10,sequential,B,0,0,1,10,11,11,1.1778347492218018,286.3134653568268,62.716015577316284,1.0,1.0,1.0,1.0,1.0,2,1
PyGenProg,middle,2,10,sequential,F,5,5,1,10,10,11,1.4118249416351318,244.357195854187,53.73673915863037,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,F,10,10,1,10,20,11,1.3068304061889648,247.83695769309998,55.93478751182556,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,F,30,30,1,10,60,11,2.5588085651397705,345.5078239440918,73.96464920043945,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,1.63702392578125,300.0732111930847,57.530144691467285,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,1.280289649963379,300.65096497535706,61.1469829082489,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,1.2633659839630127,289.7849004268646,57.34186100959778,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,2.7619502544403076,365.0271759033203,57.772682666778564,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,1.3870177268981934,458.48088908195496,53.30831265449524,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,1.1439979076385498,251.00151109695435,52.45168089866638,1.0,1.0,1.0,1.0,1.0,1,2
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,1.3155224323272705,248.94615650177002,52.93614387512207,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,2.7587907314300537,402.54640769958496,61.817684173583984,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,1.5303025245666504,264.71643257141113,53.103371381759644,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,calculator,1,10,sequential,B,0,0,1,1,2,2,2.16965913772583,548.1633672714233,374.27186727523804,0.09090909090909091,0.0,0.0,0.0,0.5,35,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,2.034306764602661,594.4586861133575,583.753396987915,0.09090909090909091,0.0,0.0,0.0,0.5,11,10
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,2.631166696548462,664.8259072303772,597.5342516899109,0.09090909090909091,0.0,0.0,0.0,0.5,21,10
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,2.7810189723968506,633.3679785728455,841.3005359172821,0.09090909090909091,0.0,0.0,0.0,0.5,24,10
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,3.378265857696533,597.0217981338501,342.49322867393494,0.09090909090909091,0.0,0.0,0.0,0.5,15,10
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,3.0420467853546143,618.4017317295074,612.1258389949799,0.09090909090909091,0.0,0.0,0.0,0.5,18,10
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,2.608668088912964,806.7680695056915,343.944833278656,0.09090909090909091,0.0,0.0,0.0,0.5,16,10
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,1.4821815490722656,1071.5812799930573,370.4754409790039,0.09090909090909091,0.0,0.0,0.0,0.5,25,10
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,2.7923929691314697,1974.7934386730194,641.7406888008118,0.09090909090909091,0.0,0.0,0.0,0.5,22,10
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,3.073209285736084,2829.7283341884613,146.94109845161438,0.09090909090909091,0.0,0.0,0.0,0.5,12,10
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,2.731574535369873,939.5645904541016,388.55170917510986,0.09090909090909091,0.0,0.0,0.0,0.5,16,10
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,1.8467504978179932,1183.6071419715881,189.34621787071228,0.09090909090909091,0.0,0.0,0.0,0.5,25,10
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,2.8495893478393555,1994.9237704277039,399.1890630722046,0.09090909090909091,0.0,0.0,0.0,0.5,18,10
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,3.0142910480499268,2880.0988743305206,396.8759808540344,0.09090909090909091,0.0,0.0,0.0,0.5,13,10
PyGenProg,expression,1,10,sequential,B,0,0,1,1,2,2,2.68245005607605,518.3362114429474,70.02840304374695,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,3.282599925994873,533.560706615448,73.48935532569885,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,3.0548946857452393,1134.5186948776245,109.43895435333252,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,2.2378761768341064,1047.2746562957764,139.79446053504944,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,3.0095062255859375,559.2217576503754,96.09755492210388,0.09090909090909091,0.0,0.0,0.0,0.5,7,10
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,3.1654393672943115,531.2203137874603,87.54525876045227,0.09090909090909091,0.0,0.0,0.0,0.5,5,10
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,2.2395505905151367,646.916446685791,102.04612731933594,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,3.1020989418029785,887.2752876281738,110.20242261886597,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,7,10
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,1.9952747821807861,915.3236501216888,81.9534318447113,0.09090909090909091,0.0,0.0,0.0,0.5,3,10
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,1.4540038108825684,1140.6875846385956,62.52995324134827,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,3.009382724761963,909.1178443431854,148.58348321914673,0.09090909090909091,0.0,0.0,0.0,0.5,8,10
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,2.0640268325805664,1208.7399473190308,85.2603600025177,0.09090909090909091,0.0,0.0,0.0,0.5,3,10
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,1.7351412773132324,798.8145434856415,64.75243616104126,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,1.8875384330749512,1121.0688917636871,100.99635291099548,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,markup,1,10,sequential,B,0,0,1,1,2,2,4.120039701461792,555.5463461875916,56.84492635726929,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,9
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,4.2276928424835205,702.602353811264,106.54566526412964,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,10
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,4.104982852935791,525.9777865409851,69.85232210159302,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,8
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,4.246991157531738,463.25256538391113,61.51982665061951,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,2,3
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,2.9608378410339355,474.86561489105225,61.14228367805481,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,6
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.6807737350463867,431.1653730869293,58.59583568572998,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,2
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,2.6145293712615967,633.272296667099,103.94471263885498,0.17454545454545456,0.22580645161290322,0.14,0.1728395061728395,0.33,4,10
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,3.5207033157348633,646.4344501495361,59.20052671432495,0.36727272727272725,0.4857142857142857,0.34,0.4,0.49,3,10
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,2.658677339553833,733.6813261508942,58.20694947242737,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,10
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,2.808044672012329,881.6319737434387,74.6625669002533,0.4,1.0,0.34,0.5074626865671642,0.67,1,10
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,3.8864049911499023,606.6032018661499,59.694504737854004,0.17454545454545456,0.22580645161290322,0.14,0.1728395061728395,0.33,1,10
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,3.3277337551116943,590.8662519454956,104.11981892585754,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,1,10
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,4.25516152381897,701.0985858440399,56.549368381500244,0.38181818181818183,1.0,0.32,0.48484848484848486,0.66,1,10
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,2.929628610610962,840.1179416179657,112.09352993965149,0.4,1.0,0.34,0.5074626865671642,0.67,3,10
PyGenProg,markup,2,10,sequential,B,0,0,1,1,2,2,3.7197988033294678,435.0316662788391,61.998992681503296,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,2
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,2.783168315887451,403.14805364608765,63.437095403671265,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,2
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,2.540799856185913,531.837598323822,63.05959463119507,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,10
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,2.48972487449646,353.7750418186188,57.06013083457947,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,1
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,4.116259813308716,470.98444867134094,57.97941040992737,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,1
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,2.563903331756592,509.5131678581238,60.805705070495605,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,3
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,2.7738451957702637,586.143187046051,64.87070941925049,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,3,10
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,2.729332208633423,588.3603384494781,94.73818063735962,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,10
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,4.869721412658691,761.5388195514679,82.28257036209106,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,1,10
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,4.267477512359619,1113.8478045463562,104.07335805892944,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,10
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,3.8002090454101562,565.8285093307495,86.23129343986511,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,2,10
PyGenProg,markup,2,10,sequential,C,10,10,0,0,20,20,4.225920915603638,566.5357604026794,57.46866822242737,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,10
PyGenProg,markup,2,10,sequential,C,30,30,0,0,60,60,2.7194623947143555,781.232752084732,55.18887376785278,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,10
PyGenProg,markup,2,10,sequential,C,50,50,0,0,100,100,4.736668586730957,1093.0277621746063,118.60836935043335,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,2,10
